Sentence #	Word	POS	Tag
Sentence 2034	o	DET	O
Sentence 2034	sobrenome	NOUN	O
Sentence 2034	da	ADP	O
Sentence 2034	Rachel	PROPN	B-person
Sentence 2034	,	PUNCT	O
Sentence 2034	por	ADP	O
Sentence 2034	favor	NOUN	O
Sentence 2034	né	PROPN	O
Sentence 2034	queridos	PRON	O
Sentence 2034	,	PUNCT	O
Sentence 2034	eu	PRON	O
Sentence 2034	sei	VERB	O
Sentence 2034	até	ADP	O
Sentence 2034	o	DET	O
Sentence 2034	nome	NOUN	O
Sentence 2034	do	ADP	O
Sentence 2034	meio	NOUN	O
Sentence 2034	d	ADP	O
Sentence 2034	ela	PRON	O
Sentence 2035	eu	PRON	O
Sentence 2035	ouvi	VERB	O
Sentence 2035	um	DET	O
Sentence 2035	FOB	PROPN	O
Sentence 2035	IS	PROPN	O
Sentence 2035	BACK	PROPN	O
Sentence 2035	?	PUNCT	O
Sentence 2035	?	PUNCT	O
Sentence 2035	?	PUNCT	O
Sentence 2035	TO	PROPN	O
Sentence 2035	TREMENDO	PROPN	O
Sentence 2035	JA	PROPN	O
Sentence 2035	VEM	PROPN	O
Sentence 2035	HINOS	PROPN	O
Sentence 2036	O	X	O
Sentence 2036	que	PRON	O
Sentence 2036	eu	PRON	O
Sentence 2036	faço	VERB	O
Sentence 2036	com	ADP	O
Sentence 2036	você	PRON	O
Sentence 2036	?	PUNCT	O
Sentence 2037	só	ADV	O
Sentence 2037	tem	VERB	O
Sentence 2037	filme	NOUN	O
Sentence 2037	lixo	ADJ	O
Sentence 2037	em	ADP	O
Sentence 2037	cartaz	NOUN	O
Sentence 2038	e	PUNCT	O
Sentence 2038	o	DET	O
Sentence 2038	pior	ADJ	O
Sentence 2038	é	VERB	O
Sentence 2038	que	NOUN	O
Sentence 2038	agora	ADV	O
Sentence 2038	você	PRON	O
Sentence 2038	já	ADV	O
Sentence 2038	tem	VERB	O
Sentence 2038	compromisso	NOUN	O
Sentence 2038	,	PUNCT	O
Sentence 2038	tem	VERB	O
Sentence 2038	aliança	NOUN	O
Sentence 2038	no	CCONJ	O
Sentence 2038	dedo	NOUN	O
Sentence 2038	e	CCONJ	O
Sentence 2038	eu	PRON	O
Sentence 2038	tambémmmm	SYM	O
Sentence 2039	status	NOUN	O
Sentence 2039	de	ADP	O
Sentence 2039	visita	NOUN	O
Sentence 2039	:	PUNCT	O
Sentence 2039	perfil	NOUN	O
Sentence 2039	visualizado	ADJ	O
Sentence 2039	6	NUM	O
Sentence 2039	vezes	NOUN	O
Sentence 2039	https://t.co/ORgZkOAjnm	PRON	O
Sentence 2040	Boa	ADV	O
Sentence 2040	tarde	ADV	O
Sentence 2040	amores	NOUN	O
Sentence 2040	😙	PROPN	O
Sentence 2041	@TonVasconcellos	PROPN	O
Sentence 2041	Resenha	NOUN	O
Sentence 2041	tá	AUX	O
Sentence 2041	formada	VERB	O
Sentence 2041	por	ADP	O
Sentence 2041	aqui	ADV	O
Sentence 2041	hoje	ADV	O
Sentence 2042	-	PUNCT	O
Sentence 2042	  	SPACE	O
Sentence 2042	Qual	DET	O
Sentence 2042	o	DET	O
Sentence 2042	seu	DET	O
Sentence 2042	nome	NOUN	O
Sentence 2042	?	PUNCT	O
Sentence 2042	  	SPACE	O
Sentence 2042	-	PUNCT	O
Sentence 2042	  	SPACE	O
Sentence 2042	Pra	PROPN	O
Sentence 2042	você	PRON	O
Sentence 2042	é	VERB	O
Sentence 2042	bb	PROPN	O
Sentence 2043	Não	ADV	O
Sentence 2043	vou	AUX	O
Sentence 2043	nem	ADV	O
Sentence 2043	passar	VERB	O
Sentence 2043	rímel	VERB	O
Sentence 2043	hj	PROPN	O
Sentence 2043	pq	PROPN	O
Sentence 2043	sei	VERB	O
Sentence 2043	que	SCONJ	O
Sentence 2043	não	ADV	O
Sentence 2043	vai	AUX	O
Sentence 2043	durar	VERB	O
Sentence 2043	5	NUM	O
Sentence 2043	min	SYM	O
Sentence 2044	Viver	AUX	O
Sentence 2044	esperando	VERB	O
Sentence 2044	o	DET	O
Sentence 2044	momento	NOUN	O
Sentence 2044	certo	ADJ	O
Sentence 2044	pra	ADP	O
Sentence 2044	casar	PROPN	O
Sentence 2044	,	PUNCT	O
Sentence 2044	ter	AUX	O
Sentence 2044	filhos	NOUN	O
Sentence 2044	,	PUNCT	O
Sentence 2044	faculdade	PROPN	O
Sentence 2044	,	PUNCT	O
Sentence 2044	viajar	VERB	O
Sentence 2044	...	PUNCT	O
Sentence 2044	Se	SCONJ	O
Sentence 2044	nós	PRON	O
Sentence 2044	vivermos	VERB	O
Sentence 2044	em	ADP	O
Sentence 2044	prol	NOUN	O
Sentence 2044	d	ADP	O
Sentence 2044	isso	PRON	O
Sentence 2044	,	PUNCT	O
Sentence 2044	talvez	ADV	O
Sentence 2044	o	DET	O
Sentence 2044	momento	NOUN	O
Sentence 2044	nunca	ADV	O
Sentence 2044	chegue	VERB	O
Sentence 2044	.	PUNCT	O
Sentence 2045	@vinish0	PROPN	O
Sentence 2045	Vamos	AUX	O
Sentence 2045	falar	VERB	O
Sentence 2045	que	SCONJ	O
Sentence 2045	as	DET	O
Sentence 2045	duas	NUM	O
Sentence 2045	são	VERB	O
Sentence 2045	divas	NOUN	O
Sentence 2045	iguais	ADJ	O
Sentence 2045	pronto	ADV	O
Sentence 2046	Que	SCONJ	O
Sentence 2046	fique	VERB	O
Sentence 2046	só	ADV	O
Sentence 2046	o	X	O
Sentence 2046	que	PRON	O
Sentence 2046	é	VERB	O
Sentence 2046	leve	VERB	O
Sentence 2046	❤	PROPN	O
Sentence 2046	Que	SCONJ	O
Sentence 2046	seja	VERB	O
Sentence 2046	de	ADP	O
Sentence 2046	paz	NOUN	O
Sentence 2046	❤	PROPN	O
Sentence 2046	https://t.co/WMGQxIHVrR	PROPN	O
Sentence 2047	que	SCONJ	O
Sentence 2047	pisao	VERB	O
Sentence 2047	https://t.co/ag0YsKB8kT	PROPN	O
Sentence 2048	ja	PROPN	O
Sentence 2048	pagou	VERB	O
Sentence 2048	boquete	NOUN	O
Sentence 2048	pra	ADP	O
Sentence 2048	alguem	NOUN	O
Sentence 2048	?	PUNCT	O
Sentence 2048	—	NUM	O
Sentence 2048	eu	PRON	O
Sentence 2048	n	AUX	O
Sentence 2048	pago	VERB	O
Sentence 2048	nada	PRON	O
Sentence 2048	p	ADP	O
Sentence 2048	ngm	PROPN	O
Sentence 2048	n	PROPN	O
Sentence 2048	tenho	VERB	O
Sentence 2048	dinheiro	NOUN	O
Sentence 2048	https://t.co/taSv2Rimr9	PROPN	O
Sentence 2049	CAPRICHETE	PROPN	O
Sentence 2049	NÃO	ADV	O
Sentence 2049	É	VERB	O
Sentence 2049	LIXO	PROPN	O
Sentence 2049	MAYLA	PROPN	B-person
Sentence 2049	https://t.co/yyoEOSrXru	PROPN	O
Sentence 2050	É	VERB	O
Sentence 2050	cada	DET	O
Sentence 2050	hipocrisia	NOUN	O
Sentence 2050	que	SCONJ	O
Sentence 2050	a	DET	O
Sentence 2050	gente	NOUN	O
Sentence 2050	vê	VERB	O
Sentence 2050	n	ADP	O
Sentence 2050	essa	DET	O
Sentence 2050	gente	NOUN	O
Sentence 2050	...	PUNCT	O
Sentence 2050	Aff	PROPN	O
Sentence 2050	kk	PROPN	O
Sentence 2050	tem	AUX	O
Sentence 2050	q	ADP	O
Sentence 2050	rir	VERB	O
Sentence 2050	pra	ADP	O
Sentence 2050	não	ADV	O
Sentence 2050	chorar	VERB	O
Sentence 2050	😂	PROPN	O
Sentence 2050	👌	PROPN	O
Sentence 2050	🙄	PROPN	O
Sentence 2051	acordei	VERB	O
Sentence 2051	ouvindo	VERB	O
Sentence 2051	lan	PROPN	B-person
Sentence 2051	lembrando	VERB	O
Sentence 2051	do	ADP	O
Sentence 2051	sal	ADV	B-person
Sentence 2051	e	CCONJ	O
Sentence 2051	da	PROPN	O
Sentence 2051	jheni	PROPN	B-person
Sentence 2052	@t3ddyyyyy	PROPN	O
Sentence 2052	Não	ADV	O
Sentence 2052	acredito	VERB	O
Sentence 2052	,	PUNCT	O
Sentence 2052	tô	ADP	O
Sentence 2052	decepcionada	VERB	O
Sentence 2052	contigo	NOUN	O
Sentence 2053	O	DET	O
Sentence 2053	verdadeiro	ADJ	O
Sentence 2053	amor	NOUN	O
Sentence 2053	não	ADV	O
Sentence 2053	se	PRON	O
Sentence 2053	conhece	VERB	O
Sentence 2053	por	ADP	O
Sentence 2053	aquilo	PRON	O
Sentence 2053	que	PRON	O
Sentence 2053	exige	VERB	O
Sentence 2053	,	PUNCT	O
Sentence 2053	mas	CCONJ	O
Sentence 2053	por	ADP	O
Sentence 2053	aquilo	PRON	O
Sentence 2053	que	PRON	O
Sentence 2053	oferece	VERB	O
Sentence 2053	.	PUNCT	O
Sentence 2053	  	SPACE	O
Sentence 2053	―	PROPN	O
Sentence 2053	Jacinto	PROPN	B-person
Sentence 2053	Benavente	PROPN	I-person
Sentence 2053	y	PROPN	I-person
Sentence 2053	Martinez	PROPN	I-person
Sentence 2054	Conversas	PROPN	O
Sentence 2054	Cruzadas	PROPN	O
Sentence 2054	:	PUNCT	O
Sentence 2054	Lançamento	NOUN	O
Sentence 2054	da	PROPN	O
Sentence 2054	Rede	PROPN	B-organization
Sentence 2054	de	ADP	I-organization
Sentence 2054	Monitoramento	PROPN	I-organization
Sentence 2054	Cidadão	PROPN	I-organization
Sentence 2054	.	PUNCT	O
Sentence 2054	AO	PROPN	O
Sentence 2054	VIVO	PROPN	O
Sentence 2054	:	PUNCT	O
Sentence 2054	https://t.co/ST8YDA09Yl	NOUN	O
Sentence 2054	/740	PROPN	O
Sentence 2054	AM/	PUNCT	O
Sentence 2054	apps	NOUN	O
Sentence 2054	/	PUNCT	O
Sentence 2054	…	PROPN	O
Sentence 2054	https://t.co/hovbkaGSTS	PROPN	O
Sentence 2055	Ainda	ADV	O
Sentence 2055	vamos	AUX	O
Sentence 2055	ver	VERB	O
Sentence 2055	todos	PRON	O
Sentence 2055	delatindo	NOUN	O
Sentence 2055	para	ADP	O
Sentence 2055	todos	PRON	O
Sentence 2055	.	PUNCT	O
Sentence 2055	Briga	PROPN	O
Sentence 2055	de	ADP	O
Sentence 2055	cachorro	NOUN	O
Sentence 2055	grande	ADJ	O
Sentence 2055	!	PUNCT	O
Sentence 2055	https://t.co/yHWraPiQyB	PROPN	O
Sentence 2056	@t3ddyyyyy	ADV	O
Sentence 2056	Assim	ADV	O
Sentence 2056	q	ADP	O
Sentence 2056	eu	PRON	O
Sentence 2056	gosto	VERB	O
Sentence 2057	Eu	PRON	O
Sentence 2057	gosto	VERB	O
Sentence 2057	e	CCONJ	O
Sentence 2057	de	ADP	O
Sentence 2057	mulher	NOUN	O
Sentence 2057	companheira	ADJ	O
Sentence 2057	😂	PROPN	O
Sentence 2057	😂	PROPN	O
Sentence 2057	😂	PROPN	O
Sentence 2057	@babiheliiodora	PROPN	O
Sentence 2057	@CharlestonFilho	PUNCT	O
Sentence 2057	@vini07magalhaes	PROPN	O
Sentence 2058	@aninharetameiro	PROPN	O
Sentence 2058	Não	ADV	O
Sentence 2058	sei	VERB	O
Sentence 2058	!	PUNCT	O
Sentence 2058	!	PUNCT	O
Sentence 2058	🤔	PROPN	O
Sentence 2058	🤔	PROPN	O
Sentence 2059	o	DET	O
Sentence 2059	seu	DET	O
Sentence 2059	perfil	NOUN	O
Sentence 2059	foi	AUX	O
Sentence 2059	visto	VERB	O
Sentence 2059	por	ADP	O
Sentence 2059	4	NUM	O
Sentence 2059	pessoas	NOUN	O
Sentence 2059	nas	ADP	O
Sentence 2059	últimas	DET	O
Sentence 2059	3	NUM	O
Sentence 2059	horas	NOUN	O
Sentence 2059	https://t.co/EfMMXrT9Lh	PROPN	O
Sentence 2060	Tô	ADP	O
Sentence 2060	muito	ADV	O
Sentence 2060	chateada	VERB	O
Sentence 2060	com	ADP	O
Sentence 2060	a	DET	O
Sentence 2060	Thay	PROPN	B-person
Sentence 2060	,	PUNCT	O
Sentence 2060	muito	ADV	O
Sentence 2060	mesmo	ADV	O
Sentence 2060	💔	PROPN	O
Sentence 2060	💔	PROPN	O
Sentence 2061	Ministério	PROPN	B-organization
Sentence 2061	da	ADP	I-organization
Sentence 2061	Integração	PROPN	I-organization
Sentence 2061	retoma	VERB	O
Sentence 2061	obras	NOUN	O
Sentence 2061	do	ADP	O
Sentence 2061	Eixo	PROPN	B-location
Sentence 2061	Norte	PROPN	I-location
Sentence 2061	do	ADP	O
Sentence 2061	São	PROPN	B-location
Sentence 2061	Francisco	PROPN	I-location
Sentence 2061	:	PUNCT	O
Sentence 2061	https://t.co/QOsUmMAExx	PROPN	O
Sentence 2062	Eu	PRON	O
Sentence 2062	postei	VERB	O
Sentence 2062	um	DET	O
Sentence 2062	novo	ADJ	O
Sentence 2062	vídeo	NOUN	O
Sentence 2062	no	ADP	O
Sentence 2062	Facebook	PROPN	O
Sentence 2062	.	PUNCT	O
Sentence 2062	https://t.co/EahkpqrBXh	PROPN	O
Sentence 2063	@NovoSala	NOUN	O
Sentence 2063	gremistas	ADJ	O
Sentence 2063	do	ADP	O
Sentence 2063	novo	ADJ	O
Sentence 2063	sala	NOUN	O
Sentence 2063	são	AUX	O
Sentence 2063	reflexo	VERB	O
Sentence 2063	dos	VERB	O
Sentence 2063	gerais	ADJ	O
Sentence 2063	:	PUNCT	O
Sentence 2063	Vivem	VERB	O
Sentence 2063	de	ADP	O
Sentence 2063	INTER	NOUN	B-organization
Sentence 2063	e	CCONJ	O
Sentence 2063	não	ADV	O
Sentence 2063	param	VERB	O
Sentence 2063	com	ADP	O
Sentence 2063	essa	DET	O
Sentence 2063	mania	NOUN	O
Sentence 2063	Jaguara	PROPN	O
Sentence 2063	de	ADP	O
Sentence 2063	perseguição	NOUN	O
Sentence 2063	!	PUNCT	O
Sentence 2063	!	PUNCT	O
Sentence 2063	!	PUNCT	O
Sentence 2064	Toque	NOUN	O
Sentence 2064	de	ADP	O
Sentence 2064	Magia	PROPN	O
Sentence 2064	-	PUNCT	O
Sentence 2064	Designer	PROPN	O
Sentence 2064	de	ADP	O
Sentence 2064	Eventos	PROPN	O
Sentence 2064	#	PROPN	O
Sentence 2064	designerdeeventos	VERB	O
Sentence 2064	#	PROPN	O
Sentence 2064	eventos	ADJ	O
Sentence 2064	#	PROPN	O
Sentence 2064	toquedemagia	VERB	O
Sentence 2064	https://t.co/5HlSmojbXh	PROPN	O
Sentence 2065	💞	PROPN	O
Sentence 2065	@	PROPN	O
Sentence 2065	Caraúbas	PROPN	B-location
Sentence 2065	,	PUNCT	O
Sentence 2065	Rio	PROPN	B-location
Sentence 2065	Grande	PROPN	I-location
Sentence 2065	do	PROPN	I-location
Sentence 2065	Norte	PROPN	I-location
Sentence 2065	https://t.co/I3aGrv8fg1	PROPN	O
Sentence 2066	@cabeyostrongg	PROPN	O
Sentence 2066	Verdade	PROPN	O
Sentence 2066	,	PUNCT	O
Sentence 2066	felizmente	ADV	O
Sentence 2066	teve	VERB	O
Sentence 2066	lives	NOUN	O
Sentence 2066	de	ADP	O
Sentence 2066	caráter	NOUN	O
Sentence 2067	@poetic_problem	PUNCT	O
Sentence 2067	@allanlac	PROPN	O
Sentence 2067	@exxcxxs	PRON	O
Sentence 2067	Eu	PRON	O
Sentence 2067	juro	NOUN	O
Sentence 2067	q	DET	O
Sentence 2067	soco	PROPN	O
Sentence 2067	sua	DET	O
Sentence 2067	cara	NOUN	O
Sentence 2067	ainda	ADV	O
Sentence 2068	Não	ADV	O
Sentence 2068	tem	VERB	O
Sentence 2068	vergonha	NOUN	O
Sentence 2068	na	NUM	O
Sentence 2068	cara	NOUN	O
Sentence 2068	esse	DET	O
Sentence 2068	Igor	PROPN	O
Sentence 2068	Kkk	PROPN	O
Sentence 2069	Não	ADV	O
Sentence 2069	pode	AUX	O
Sentence 2069	fazer	VERB	O
Sentence 2069	um	DET	O
Sentence 2069	friozinho	NOUN	O
Sentence 2069	que	PRON	O
Sentence 2069	nx	ADV	O
Sentence 2069	hiberna	VERB	O
Sentence 2070	Peixe	PROPN	O
Sentence 2070	é	VERB	O
Sentence 2070	bom	ADJ	O
Sentence 2070	dmsss	PROPN	O
Sentence 2070	,	PUNCT	O
Sentence 2070	socorro	NOUN	O
Sentence 2071	@fromLimaHeights	PROPN	O
Sentence 2071	Desculpa	PROPN	O
Sentence 2071	.	PUNCT	O
Sentence 2071	Posso	AUX	O
Sentence 2071	te	AUX	O
Sentence 2071	emprestar	VERB	O
Sentence 2071	algum	DET	O
Sentence 2071	n	ADP	O
Sentence 2071	esse	DET	O
Sentence 2071	tempo	NOUN	O
Sentence 2071	,	PUNCT	O
Sentence 2071	pra	ADP	O
Sentence 2071	diminuir	VERB	O
Sentence 2071	sua	DET	O
Sentence 2071	fotofobia	NOUN	O
Sentence 2071	❤	PROPN	O
Sentence 2071	️	PROPN	O
Sentence 2072	os	DET	O
Sentence 2072	cria	PROPN	O
Sentence 2072	que	PRON	O
Sentence 2072	falou	VERB	O
Sentence 2072	que	SCONJ	O
Sentence 2072	hj	PRON	O
Sentence 2072	vai	AUX	O
Sentence 2072	acabar	VERB	O
Sentence 2072	cntg	VERB	O
Sentence 2073	tem	VERB	O
Sentence 2073	uns	DET	O
Sentence 2073	quatro	NUM	O
Sentence 2073	dias	SYM	O
Sentence 2073	q	ADP	O
Sentence 2073	eu	PRON	O
Sentence 2073	não	ADV	O
Sentence 2073	olho	VERB	O
Sentence 2073	o	PRON	O
Sentence 2073	e	CCONJ	O
Sentence 2073	-	PUNCT	O
Sentence 2073	mail	PROPN	O
Sentence 2073	da	ADP	O
Sentence 2073	turma	NOUN	O
Sentence 2073	quando	ADV	O
Sentence 2073	eu	PRON	O
Sentence 2073	for	AUX	O
Sentence 2073	abrir	VERB	O
Sentence 2073	....	PUNCT	O
Sentence 2074	Vontade	NOUN	O
Sentence 2074	de	ADP	O
Sentence 2074	fazer	VERB	O
Sentence 2074	uma	DET	O
Sentence 2074	social	NOUN	O
Sentence 2074	hoje	ADV	O
Sentence 2075	@Lineker_linn	PROPN	O
Sentence 2075	Uai	PROPN	O
Sentence 2075	pegou	VERB	O
Sentence 2075	o	DET	O
Sentence 2075	alvará	NOUN	O
Sentence 2075	de	ADP	O
Sentence 2075	soltura	NOUN	O
Sentence 2075	?	PUNCT	O
Sentence 2075	Kkkk	PROPN	O
Sentence 2075	pegando	VERB	O
Sentence 2075	as	DET	O
Sentence 2075	info	VERB	O
Sentence 2075	bora	NOUN	O
Sentence 2075	demais	ADV	O
Sentence 2076	Feriado	NOUN	O
Sentence 2076	e	CCONJ	O
Sentence 2076	chuva	NOUN	O
Sentence 2076	pedem	VERB	O
Sentence 2076	.	PUNCT	O
Sentence 2076	Rolando	VERB	O
Sentence 2076	agora	ADV	O
Sentence 2076	no	ADJ	O
Sentence 2076	cineminha	NOUN	O
Sentence 2076	de	ADP	O
Sentence 2076	casa	NOUN	O
Sentence 2076	.	PUNCT	O
Sentence 2076	   	SPACE	O
Sentence 2076	Pretty	PROPN	O
Sentence 2076	Little	PROPN	O
Sentence 2076	Liars	PROPN	O
Sentence 2076	on	PROPN	O
Sentence 2076	Netflix	PROPN	O
Sentence 2076	…	PROPN	O
Sentence 2076	https://t.co/h6moyb2SLQ	PROPN	O
Sentence 2077	Eliana	ADJ	B-person
Sentence 2077	,	PUNCT	O
Sentence 2077	grávida	NOUN	O
Sentence 2077	de	ADP	O
Sentence 2077	uma	DET	O
Sentence 2077	menina	NOUN	O
Sentence 2077	,	PUNCT	O
Sentence 2077	exibe	VERB	O
Sentence 2077	barriga	PROPN	O
Sentence 2077	em	ADP	O
Sentence 2077	foto	NOUN	O
Sentence 2077	de	ADP	O
Sentence 2077	biquíni	PROPN	O
Sentence 2077	:	PUNCT	O
Sentence 2077	Crescendo	PROPN	O
Sentence 2077	  	SPACE	O
Sentence 2077	-	PUNCT	O
Sentence 2077	https://t.co/ZKSYhLAdTI	PROPN	O
Sentence 2077	…	VERB	O
Sentence 2077	https://t.co/5bilhZM8Zc	PROPN	O
Sentence 2078	@TOMZINHOCARECA	PROPN	O
Sentence 2078	kkkkkkkkkkkkkkkk	PROPN	O
Sentence 2078	eu	PRON	O
Sentence 2078	to	PROPN	O
Sentence 2078	passando	VERB	O
Sentence 2078	mal	ADV	O
Sentence 2078	de	ADP	O
Sentence 2078	tanto	ADV	O
Sentence 2078	ri	NUM	O
Sentence 2078	dos	VERB	O
Sentence 2078	comentário	ADJ	O
Sentence 2078	na	ADP	O
Sentence 2078	tag	VERB	O
Sentence 2078	CAPRICHETE	PROPN	O
Sentence 2078	NÃO	ADV	O
Sentence 2078	É	VERB	O
Sentence 2078	LIXO	PROPN	O
Sentence 2078	MAYLA	PROPN	B-person
Sentence 2078	k	PROPN	O
Sentence 2078	…	PROPN	O
Sentence 2078	https://t.co/pA61i2LrvE	PROPN	O
Sentence 2079	@alexandregarcia	NOUN	O
Sentence 2079	ele	PRON	O
Sentence 2079	é	VERB	O
Sentence 2079	um	DET	O
Sentence 2079	mentiroso	NOUN	O
Sentence 2079	contumaz	VERB	O
Sentence 2079	.	PUNCT	O
Sentence 2080	Ela	PRON	O
Sentence 2080	quis	VERB	O
Sentence 2080	dizer	VERB	O
Sentence 2080	  	SPACE	O
Sentence 2080	Pedro	PROPN	B-person
Sentence 2080	me	PRON	O
Sentence 2080	Convida	PROPN	O
Sentence 2080	  	SPACE	O
Sentence 2080	https://t.co/TX3MpyhiE3	PROPN	O
Sentence 2081	@Carol_pgd	PROPN	O
Sentence 2081	Saudades	PROPN	O
Sentence 2081	amor	NOUN	O
Sentence 2081	❤	PROPN	O
Sentence 2081	️	PROPN	O
Sentence 2082	@Mano_Zaffer	PROPN	O
Sentence 2082	@YouTube	VERB	O
Sentence 2082	se	PRON	O
Sentence 2082	liga	NOUN	O
Sentence 2082	n	ADP	O
Sentence 2082	esse	DET	O
Sentence 2082	ake	PROPN	O
Sentence 2082	https://t.co/j64eo3osdi	PROPN	O
Sentence 2083	Nunca	ADV	O
Sentence 2083	ter	VERB	O
Sentence 2083	https://t.co/CDTMspUNsi	ADV	O
Sentence 2084	Tamo	NOUN	O
Sentence 2084	fora	ADV	O
Sentence 2084	do	ADP	O
Sentence 2084	campeonato	NOUN	O
Sentence 2084	,	PUNCT	O
Sentence 2084	que	SCONJ	O
Sentence 2084	arriada	VERB	O
Sentence 2085	@Esp_Interativo	ADV	O
Sentence 2085	Não	INTJ	O
Sentence 2085	,	PUNCT	O
Sentence 2085	não	ADV	O
Sentence 2085	é	VERB	O
Sentence 2085	.	PUNCT	O
Sentence 2086	Vasco	PROPN	B-organization
Sentence 2086	disponibiliza	VERB	O
Sentence 2086	papeis	NOUN	O
Sentence 2086	de	ADP	O
Sentence 2086	parede	NOUN	O
Sentence 2086	para	ADP	O
Sentence 2086	smartphones	PROPN	O
Sentence 2086	com	ADP	O
Sentence 2086	o	DET	O
Sentence 2086	tema	NOUN	O
Sentence 2086	90	NUM	O
Sentence 2086	anos	SYM	O
Sentence 2086	de	ADP	O
Sentence 2086	São	PROPN	B-location
Sentence 2086	Januário	PROPN	I-location
Sentence 2086	;	PUNCT	O
Sentence 2086	confira	NOUN	O
Sentence 2086	https://t.co/oLyAR9EY3p	PUNCT	O
Sentence 2087	Limpei	VERB	O
Sentence 2087	meu	DET	O
Sentence 2087	armário	NOUN	O
Sentence 2088	Meu	DET	O
Sentence 2088	príncipe	NOUN	O
Sentence 2088	e	CCONJ	O
Sentence 2088	minha	DET	O
Sentence 2088	princesa	NOUN	O
Sentence 2088	,	PUNCT	O
Sentence 2088	lindos	VERB	O
Sentence 2088	do	VERB	O
Sentence 2088	papai	PROPN	O
Sentence 2088	amo	PROPN	O
Sentence 2088	,	PUNCT	O
Sentence 2088	amo	NOUN	O
Sentence 2088	e	CCONJ	O
Sentence 2088	amo	NOUN	O
Sentence 2088	!	PUNCT	O
Sentence 2088	!	PUNCT	O
Sentence 2088	!	PUNCT	O
Sentence 2088	https://t.co/GNgxorSmsy	PROPN	O
Sentence 2089	Total	PROPN	O
Sentence 2089	vôlei	VERB	O
Sentence 2089	favor	ADJ	O
Sentence 2089	reduzir	VERB	O
Sentence 2089	o	DET	O
Sentence 2089	nível	NOUN	O
Sentence 2089	de	ADP	O
Sentence 2089	misoginia	PROPN	O
Sentence 2089	,	PUNCT	O
Sentence 2089	transfobia	PROPN	O
Sentence 2089	,	PUNCT	O
Sentence 2089	homofobia	PROPN	O
Sentence 2089	,	PUNCT	O
Sentence 2089	obrigado	PROPN	O
Sentence 2090	já	ADV	O
Sentence 2090	ficou	VERB	O
Sentence 2090	com	ADP	O
Sentence 2090	quantos	DET	O
Sentence 2090	meninos	NOUN	O
Sentence 2090	na	PROPN	O
Sentence 2090	tua	PROPN	O
Sentence 2090	vida	NOUN	O
Sentence 2090	até	ADP	O
Sentence 2090	aqui	ADV	O
Sentence 2090	?	PUNCT	O
Sentence 2090	—	NUM	O
Sentence 2090	nenhum	DET	O
Sentence 2090	https://t.co/5QAebYWpzt	NOUN	O
Sentence 2091	Quer	VERB	O
Sentence 2091	merda	VERB	O
Sentence 2091	nada	PRON	O
Sentence 2091	pra	ADP	O
Sentence 2091	fazer	VERB	O
Sentence 2092	@sabrixona	VERB	O
Sentence 2092	Por	ADP	O
Sentence 2092	nada	PRON	O
Sentence 2092	,	PUNCT	O
Sentence 2092	esqueci	PROPN	O
Sentence 2092	kkk	PROPN	O
Sentence 2092	recebe	VERB	O
Sentence 2092	até	ADP	O
Sentence 2092	um	DET	O
Sentence 2092	PqP	PROPN	O
Sentence 2092	kkkk	PROPN	O
Sentence 2093	Matheus	PROPN	B-person
Sentence 2093	está	VERB	O
Sentence 2093	bolado	VERB	O
Sentence 2093	cmg	PROPN	O
Sentence 2093	,	PUNCT	O
Sentence 2093	só	ADV	O
Sentence 2093	não	ADV	O
Sentence 2093	sei	VERB	O
Sentence 2093	pq	PROPN	O
Sentence 2093	🤔	PROPN	O
Sentence 2094	Tô	PRON	O
Sentence 2094	pensando	VERB	O
Sentence 2094	que	SCONJ	O
Sentence 2094	hoje	ADV	O
Sentence 2094	é	AUX	O
Sentence 2094	sábado	VERB	O
Sentence 2094	mds	PROPN	O
Sentence 2094	kkkkkkkkkkkkkkkkkkk	PROPN	O
Sentence 2095	@sluthings	DET	O
Sentence 2095	delicinha	NOUN	O
Sentence 2095	eh	PROPN	O
Sentence 2095	vc	PROPN	O
Sentence 2096	Como	SCONJ	O
Sentence 2096	nao	PROPN	O
Sentence 2096	pensei	VERB	O
Sentence 2096	n	ADP	O
Sentence 2096	isso	PRON	O
Sentence 2096	antes	ADV	O
Sentence 2096	?	PUNCT	O
Sentence 2096	https://t.co/XdXKtD8a6z	PROPN	O
Sentence 2097	Voce	PRON	O
Sentence 2097	pretende	VERB	O
Sentence 2097	voltar	AUX	O
Sentence 2097	a	ADP	O
Sentence 2097	jogar	VERB	O
Sentence 2097	Habbo	PROPN	O
Sentence 2097	Hotel	PROPN	O
Sentence 2097	?	PUNCT	O
Sentence 2097	#	PROPN	O
Sentence 2097	HabboEstrelas	PROPN	O
Sentence 2098	Pode	AUX	O
Sentence 2098	colocar	VERB	O
Sentence 2098	regras	NOUN	O
Sentence 2098	à	ADP	O
Sentence 2098	vontade	NOUN	O
Sentence 2098	.	PUNCT	O
Sentence 2098	https://t.co/fqKwTxk5CX	PROPN	O
Sentence 2099	Glooooria	PROPN	O
Sentence 2099	Jesus	PROPN	B-person
Sentence 2099	..	PUNCT	O
Sentence 2099	#	PROPN	O
Sentence 2099	OConexãoCristãoVoltou	VERB	O
Sentence 2099	😍	VERB	O
Sentence 2099	🙏	NOUN	O
Sentence 2099	👏	PROPN	O
